"Kitchen" "Laundry" "AirSystem" "DayUsage" "NightUsage" "Calls" "Age" "Payment" "Region1" "Region2" "Region3" "X15oMenos" "X16_30" "X31_Mas" "kmm$cluster"
-1.410869638 1.929456502 -1.047997001 -1.582733414 1.796631296 -1.370035642 0.276975826 0 0 0 1 0 0 1 6
-0.961862688 1.530835918 -1.047997001 -1.459433439 1.650275164 -1.370035642 0.480709424 0 0 1 0 0 0 1 6
-0.872061298 1.442253565 -1.272551748 -1.708119292 1.906398396 -1.370035642 1.193777017 0 0 1 0 0 0 1 6
-1.321068248 1.530835918 -1.34740333 -1.428376678 1.577097097 -1.370035642 -0.537958565 0 0 1 0 0 1 0 6
-1.051664078 1.973747678 -1.197700166 -1.465922911 1.686864197 -1.370035642 -0.639825364 0 0 1 0 0 1 0 6
-0.512855738 1.309380037 -1.422254912 -1.710668727 1.906398396 -1.370035642 -0.741692163 0 0 1 0 0 1 0 6
-1.410869638 1.265088861 -1.272551748 -1.610313672 1.760042263 -1.370035642 1.193777017 0 0 1 0 0 0 1 6
-1.321068248 1.486544742 -1.497106494 -1.568363868 1.72345323 -1.370035642 -0.436091766 0 0 1 0 0 1 0 6
-0.602657128 1.309380037 -1.197700166 -1.672195427 1.869809363 -1.370035642 0.175109027 0 0 1 0 0 0 1 6
-1.321068248 1.397962389 -1.272551748 -1.659911782 1.833220329 -0.260695041 -0.843558962 0 0 1 0 0 1 0 6
-1.051664078 1.442253565 -1.497106494 -1.464995844 1.61368613 -0.260695041 -0.639825364 0 0 1 0 0 1 0 6
-0.602657128 1.752291798 -1.497106494 -1.516448089 1.72345323 -1.370035642 -0.130491369 0 0 1 0 0 0 1 6
-0.692458518 1.220797685 -1.422254912 -1.560947328 1.72345323 -0.260695041 0.175109027 0 0 1 0 0 0 1 6
-0.782259908 1.486544742 -1.34740333 -1.538697709 1.72345323 -1.370035642 -0.232358168 0 0 1 0 0 0 1 6
-0.782259908 1.530835918 -1.422254912 -1.672195427 1.869809363 -1.370035642 0.786309821 0 0 1 0 0 0 1 6
-1.321068248 1.486544742 -1.047997001 -1.644846936 1.833220329 -1.370035642 0.582576223 0 0 1 0 0 0 1 6
-0.692458518 1.442253565 -1.122848584 -1.629782089 1.833220329 -1.370035642 -0.741692163 0 0 1 0 0 1 0 6
-0.692458518 1.220797685 -1.047997001 0.313583126 -0.325532628 -1.370035642 -0.741692163 0 0 0 1 0 1 0 1
-1.141465468 1.61941827 -1.497106494 0.312887826 -0.362121661 -1.370035642 1.397510615 0 0 1 0 0 0 1 1
-1.231266858 1.309380037 -1.122848584 0.390066194 -0.508477794 -1.370035642 -1.454759756 0 0 0 1 0 1 0 1
-0.512855738 1.397962389 -1.422254912 0.463768059 -0.471888761 -1.370035642 1.193777017 0 1 0 0 0 0 1 1
-1.141465468 1.796582974 -1.272551748 0.431320697 -0.362121661 -1.370035642 1.499377413 0 0 1 0 0 0 1 1
-0.692458518 1.442253565 -1.122848584 0.516610905 -0.471888761 -1.370035642 -0.334224967 0 1 0 0 0 1 0 1
-0.961862688 1.84087415 -1.497106494 0.328416206 -0.252354562 -1.370035642 0.786309821 0 1 0 0 0 0 1 1
-1.231266858 1.708000622 -1.272551748 0.481382341 -0.471888761 -1.370035642 0.480709424 0 1 0 0 0 0 1 1
-1.051664078 1.929456502 -1.497106494 0.517306206 -0.435299728 -0.260695041 -1.760360152 0 0 0 1 0 1 0 1
-1.231266858 1.575127094 -1.122848584 0.563891347 -0.58165586 -1.370035642 0.684443022 0 0 1 0 0 0 1 1
-0.692458518 1.265088861 -1.34740333 0.458205654 -0.545066827 -1.370035642 -1.862226951 0 0 1 0 1 0 0 1
-1.231266858 1.575127094 -1.047997001 0.447776145 -0.435299728 -1.370035642 -1.96409375 0 0 1 0 1 0 0 1
-0.692458518 1.663709446 -1.272551748 0.360863568 -0.252354562 -1.370035642 0.378842625 0 1 0 0 0 0 1 1
-1.231266858 1.530835918 -1.272551748 0.378246083 -0.435299728 -1.370035642 -1.454759756 0 0 0 1 0 1 0 1
-0.602657128 1.530835918 -1.422254912 0.295968844 -0.252354562 -1.370035642 -0.945425761 0 0 0 1 0 1 0 1
-1.141465468 1.397962389 -1.122848584 0.345566954 -0.398710695 -1.370035642 -1.149159359 0 0 0 1 0 1 0 1
-1.141465468 1.885165326 -1.497106494 0.380331985 -0.325532628 -1.370035642 1.193777017 0 0 1 0 0 0 1 1
-1.231266858 1.885165326 -1.272551748 0.620905997 -0.545066827 -1.370035642 -1.04729256 0 0 1 0 0 1 0 1
-0.512855738 1.796582974 -1.197700166 0.638983813 -0.435299728 -1.370035642 -0.945425761 0 0 1 0 0 1 0 1
-0.692458518 1.353671213 -1.122848584 0.346957556 -0.325532628 -1.370035642 -1.96409375 0 1 0 0 1 0 0 1
-1.231266858 1.708000622 -1.197700166 0.634348476 -0.618244894 -1.370035642 -0.537958565 0 0 1 0 0 1 0 1
-0.602657128 1.663709446 -1.497106494 0.431320697 -0.362121661 -1.370035642 -0.843558962 0 0 0 1 0 1 0 1
-1.141465468 1.442253565 -1.047997001 0.346725789 -0.362121661 -1.370035642 1.499377413 0 1 0 0 0 0 1 1
-1.141465468 1.708000622 -1.34740333 0.346957556 -0.325532628 -0.260695041 -1.96409375 0 0 0 1 1 0 0 1
-0.872061298 1.752291798 -1.122848584 0.534225188 -0.398710695 -0.260695041 1.499377413 0 1 0 0 0 0 1 1
-0.692458518 1.486544742 -1.122848584 0.3970192 -0.325532628 -0.260695041 1.499377413 0 1 0 0 0 0 1 1
-0.692458518 1.442253565 -1.272551748 0.548594734 -0.545066827 -0.260695041 1.193777017 0 0 0 1 0 0 1 1
-0.782259908 1.663709446 -1.047997001 0.498996623 -0.362121661 -1.370035642 -0.843558962 0 0 0 1 0 1 0 1
-0.512855738 1.61941827 -1.197700166 0.428539494 -0.288943595 -1.370035642 0.582576223 0 0 0 1 0 0 1 1
-1.051664078 1.220797685 -1.422254912 0.349738758 -0.545066827 -0.260695041 -2.167827348 0 0 1 0 1 0 0 1
-1.051664078 1.353671213 -1.047997001 0.329806807 -0.362121661 -1.370035642 -1.454759756 0 1 0 0 0 1 0 1
-1.231266858 1.309380037 -1.122848584 0.390066194 -0.508477794 -1.370035642 0.786309821 0 1 0 0 0 0 1 1
-1.231266858 1.220797685 -1.422254912 0.282989899 -0.508477794 -0.260695041 0.378842625 0 0 0 1 0 0 1 1
-0.602657128 1.663709446 -1.197700166 0.569453752 -0.435299728 -1.370035642 -0.232358168 0 0 1 0 0 0 1 1
-1.410869638 1.796582974 -1.497106494 0.329806807 -0.362121661 -0.260695041 -0.02862457 0 0 0 1 0 0 1 1
-1.051664078 1.973747678 -1.34740333 0.463768059 -0.325532628 -0.260695041 0.990043419 0 0 1 0 0 0 1 1
-0.872061298 1.309380037 -1.422254912 0.262130881 -0.362121661 -1.370035642 0.073242228 0 1 0 0 0 0 1 1
-1.051664078 1.353671213 -1.272551748 0.279049862 -0.362121661 -0.260695041 -1.149159359 1 1 0 0 0 1 0 1
-0.692458518 1.575127094 -1.34740333 0.652889826 -0.618244894 -1.370035642 -1.556626554 0 0 1 0 0 1 0 1
-1.141465468 1.796582974 -1.422254912 0.46515866 -0.435299728 -0.260695041 0.480709424 0 1 0 0 0 0 1 1
-1.051664078 1.61941827 -1.047997001 0.499923691 -0.435299728 -0.260695041 -0.741692163 0 0 0 1 0 1 0 1
-0.872061298 1.929456502 -1.122848584 0.530516918 -0.325532628 -0.260695041 1.091910218 0 0 0 1 0 0 1 1
-0.512855738 1.663709446 -1.34740333 0.447080844 -0.325532628 -0.260695041 -1.760360152 0 0 0 1 0 1 0 1
-0.961862688 1.442253565 -1.497106494 0.440127838 -0.545066827 -1.370035642 1.397510615 0 1 0 0 0 0 1 1
-0.602657128 1.752291798 -1.122848584 0.477905838 -0.288943595 -0.260695041 1.397510615 0 1 0 0 0 0 1 1
-1.231266858 1.885165326 -1.34740333 0.328416206 -0.252354562 -0.260695041 -1.251026158 0 0 0 1 0 1 0 1
-1.141465468 1.796582974 -1.497106494 0.447776145 -0.435299728 -1.370035642 -0.741692163 0 1 0 0 0 1 0 1
-0.602657128 1.530835918 -1.422254912 0.431320697 -0.398710695 -1.370035642 -2.167827348 0 0 0 1 1 0 0 1
-0.872061298 1.708000622 -1.272551748 0.344639887 -0.252354562 -1.370035642 0.990043419 0 0 0 1 0 0 1 1
-1.321068248 1.530835918 -1.122848584 0.527272181 -0.58165586 -1.370035642 -1.454759756 0 1 0 0 0 1 0 1
-1.410869638 1.708000622 -1.34740333 0.494361286 -0.545066827 -0.260695041 0.175109027 0 0 0 1 0 0 1 1
-0.961862688 1.84087415 -1.422254912 0.689972525 -0.618244894 -1.370035642 0.480709424 0 0 0 1 0 0 1 1
-0.692458518 1.61941827 -1.272551748 0.655439261 -0.58165586 -0.260695041 1.091910218 0 0 1 0 0 0 1 1
-1.051664078 1.486544742 -1.34740333 0.47628347 -0.545066827 -0.260695041 -0.639825364 0 1 0 0 0 1 0 1
-1.410869638 1.265088861 -1.197700166 0.349738758 -0.545066827 -0.260695041 1.193777017 0 0 1 0 0 0 1 1
-1.410869638 1.708000622 -1.422254912 0.410925212 -0.471888761 -1.370035642 -0.537958565 0 1 0 0 0 1 0 1
-1.231266858 1.575127094 -1.497106494 0.311265457 -0.398710695 -1.370035642 -0.843558962 0 0 0 1 0 1 0 1
-1.051664078 1.353671213 -1.272551748 0.375696648 -0.471888761 -1.370035642 0.582576223 0 0 0 1 0 0 1 1
-1.321068248 1.973747678 -1.122848584 0.569453752 -0.435299728 -0.260695041 -0.945425761 0 0 1 0 0 1 0 1
-1.231266858 1.796582974 -1.122848584 0.448239678 -0.362121661 -1.370035642 -1.251026158 0 1 0 0 0 1 0 1
-0.602657128 1.530835918 -1.422254912 0.46515866 -0.435299728 -1.370035642 0.786309821 0 1 0 0 0 0 1 1
-0.782259908 1.442253565 -1.047997001 0.380331985 -0.325532628 -1.370035642 1.193777017 1 1 0 0 0 0 1 1
-0.602657128 1.486544742 -1.047997001 0.360863568 -0.252354562 -0.260695041 0.582576223 0 0 0 1 0 0 1 1
-0.961862688 1.575127094 -1.497106494 0.296895911 -0.325532628 -1.370035642 -1.352892957 0 0 1 0 0 1 0 1
-1.321068248 1.309380037 -1.047997001 0.230147053 -0.325532628 -1.370035642 1.295643816 0 0 1 0 0 0 1 1
-0.872061298 1.397962389 -1.422254912 0.39331093 -0.471888761 -1.370035642 0.175109027 0 0 0 1 0 0 1 1
-0.872061298 1.486544742 -1.497106494 0.443604341 -0.508477794 -0.260695041 0.684443022 0 0 1 0 0 0 1 1
-1.231266858 1.397962389 -1.34740333 0.435724267 -0.58165586 -0.260695041 1.091910218 0 0 0 1 0 0 1 1
-1.410869638 1.265088861 -1.272551748 0.115885985 -0.288943595 -0.260695041 -0.334224967 0 0 0 1 0 1 0 1
-1.321068248 1.575127094 -1.047997001 0.530516918 -0.545066827 -0.260695041 0.378842625 0 1 0 0 0 0 1 1
-1.051664078 1.752291798 -1.497106494 0.447776145 -0.435299728 -1.370035642 -0.130491369 0 0 0 1 0 0 1 1
-0.872061298 1.265088861 -1.497106494 0.165252329 -0.288943595 -1.370035642 0.684443022 0 1 0 0 0 0 1 1
-0.872061298 1.530835918 -1.122848584 0.482541175 -0.435299728 -0.260695041 -0.334224967 0 0 1 0 0 1 0 1
-1.321068248 1.265088861 -1.422254912 0.221803445 -0.435299728 -1.370035642 1.397510615 0 1 0 0 0 0 1 1
-0.872061298 1.575127094 -1.497106494 0.247297801 -0.252354562 -1.370035642 0.480709424 0 0 1 0 0 0 1 1
-0.602657128 1.530835918 -1.197700166 0.448239678 -0.362121661 -0.260695041 -0.02862457 0 1 0 0 0 0 1 1
-1.321068248 1.265088861 -1.122848584 0.322853801 -0.471888761 -0.260695041 -0.130491369 0 1 0 0 0 0 1 1
-1.051664078 1.663709446 -1.272551748 0.46515866 -0.435299728 -1.370035642 0.175109027 0 0 0 1 0 0 1 1
-0.512855738 1.752291798 -1.34740333 0.409534611 -0.252354562 -1.370035642 0.276975826 0 0 0 1 0 0 1 1
-0.692458518 1.486544742 -1.34740333 0.414169948 -0.398710695 -0.260695041 1.193777017 0 0 1 0 0 0 1 1
-1.410869638 1.752291798 -1.34740333 0.379868451 -0.398710695 -0.260695041 1.397510615 0 0 0 1 0 0 1 1
-1.141465468 1.575127094 -1.34740333 0.527272181 -0.58165586 -1.370035642 0.990043419 0 0 0 1 0 0 1 1
-0.512855738 1.708000622 -1.047997001 0.602828182 -0.398710695 -1.370035642 0.276975826 0 0 0 1 0 0 1 1
-0.512855738 1.708000622 -1.272551748 0.480455273 -0.325532628 -1.370035642 0.480709424 0 0 0 1 0 0 1 1
-1.051664078 1.265088861 -1.047997001 0.39331093 -0.471888761 -0.260695041 1.193777017 0 0 0 1 0 0 1 1
-1.410869638 1.84087415 -1.272551748 0.431320697 -0.398710695 -0.260695041 0.073242228 0 1 0 0 0 0 1 1
-1.051664078 1.796582974 -1.422254912 0.448471445 -0.398710695 -0.260695041 -0.130491369 0 0 0 1 0 0 1 1
-1.141465468 1.973747678 -1.197700166 0.515915605 -0.362121661 -0.260695041 0.684443022 0 0 1 0 0 0 1 1
-1.321068248 1.397962389 -1.422254912 0.336528046 -0.508477794 -1.370035642 0.480709424 0 0 0 1 0 0 1 1
-1.051664078 1.929456502 -1.122848584 0.746987175 -0.58165586 -1.370035642 0.378842625 0 0 1 0 0 0 1 1
-1.141465468 1.353671213 -1.422254912 0.354374096 -0.508477794 -1.370035642 0.073242228 0 0 1 0 0 0 1 1
-0.872061298 1.575127094 -1.272551748 0.46515866 -0.435299728 -0.260695041 -0.232358168 0 0 1 0 0 0 1 1
-1.141465468 1.353671213 -1.34740333 0.372220145 -0.508477794 -0.260695041 -0.130491369 0 1 0 0 0 0 1 1
-0.782259908 1.885165326 -1.422254912 0.71036801 -0.58165586 -1.370035642 0.276975826 0 0 0 1 0 0 1 1
-0.512855738 1.397962389 -1.122848584 0.534225188 -0.471888761 -1.370035642 0.480709424 0 0 1 0 0 0 1 1
-0.602657128 1.84087415 -1.122848584 0.61997893 -0.398710695 -0.260695041 0.88817662 0 1 0 0 0 0 1 1
-0.872061298 1.796582974 -1.047997001 0.46145039 -0.288943595 -0.260695041 1.397510615 0 0 0 1 0 0 1 1
-1.321068248 1.796582974 -1.047997001 0.482772942 -0.398710695 -0.260695041 1.397510615 0 0 1 0 0 0 1 1
-0.512855738 1.929456502 -1.497106494 0.549753568 -0.362121661 -0.260695041 1.193777017 0 0 0 1 0 0 1 1
-0.512855738 1.486544742 -1.047997001 0.622064832 -0.508477794 -0.260695041 1.499377413 0 0 1 0 0 0 1 1
-0.602657128 1.752291798 -1.497106494 0.46515866 -0.362121661 -1.370035642 -0.232358168 0 1 0 0 0 0 1 1
-0.512855738 1.929456502 -1.197700166 0.83853509 -0.58165586 -0.260695041 0.582576223 0 1 0 0 0 0 1 1
-1.321068248 1.486544742 -1.422254912 0.308716022 -0.435299728 -1.370035642 -0.02862457 0 1 0 0 0 0 1 1
-0.782259908 1.220797685 -1.422254912 0.372220145 -0.508477794 -1.370035642 0.582576223 0 0 0 1 0 0 1 1
-0.782259908 1.530835918 -1.047997001 0.655439261 -0.58165586 -0.260695041 0.378842625 0 0 1 0 0 0 1 1
-0.782259908 1.265088861 -1.422254912 0.390066194 -0.508477794 -1.370035642 0.276975826 0 1 0 0 0 0 1 1
-1.141465468 1.575127094 -1.047997001 0.36364477 -0.325532628 -1.370035642 0.88817662 0 1 0 0 0 0 1 1
-1.321068248 1.796582974 -1.047997001 0.55183947 -0.471888761 -1.370035642 -0.130491369 0 0 0 1 0 0 1 1
-1.410869638 1.708000622 -1.047997001 0.46515866 -0.435299728 -0.260695041 1.499377413 0 0 1 0 0 0 1 1
-0.512855738 1.61941827 -1.047997001 0.425758292 -0.252354562 -0.260695041 1.193777017 0 0 0 1 0 0 1 1
-1.410869638 1.309380037 -1.047997001 0.340468083 -0.471888761 -0.260695041 0.175109027 0 0 1 0 0 0 1 1
-1.321068248 1.309380037 -1.422254912 0.085060991 -0.252354562 -0.260695041 0.786309821 0 0 0 1 0 0 1 1
-1.231266858 1.929456502 -1.122848584 0.463768059 -0.325532628 -1.370035642 0.684443022 0 1 0 0 0 0 1 1
-1.141465468 1.973747678 -1.34740333 0.482077642 -0.362121661 -0.260695041 0.378842625 0 1 0 0 0 0 1 1
-0.602657128 1.708000622 -1.422254912 0.638983813 -0.545066827 -0.260695041 0.073242228 1 0 0 1 0 0 1 1
-1.231266858 1.61941827 -1.047997001 0.36364477 -0.325532628 -0.260695041 0.378842625 0 0 0 1 0 0 1 1
-0.512855738 1.309380037 -1.197700166 0.481382341 -0.471888761 -0.260695041 -0.232358168 0 0 0 1 0 0 1 1
-0.782259908 1.575127094 -1.497106494 0.463768059 -0.471888761 -1.370035642 0.480709424 0 0 1 0 0 0 1 1
-0.692458518 1.973747678 -1.497106494 0.604218783 -0.435299728 -1.370035642 0.378842625 0 0 1 0 0 0 1 1
-1.141465468 1.796582974 -1.497106494 0.481382341 -0.471888761 -1.370035642 0.786309821 1 1 0 0 0 0 1 1
-0.602657128 1.929456502 -1.422254912 0.729372893 -0.545066827 -1.370035642 0.276975826 0 1 0 0 0 0 1 1
-0.692458518 1.973747678 -1.34740333 0.819761973 -0.618244894 -0.260695041 0.480709424 0 0 0 1 0 0 1 1
-1.410869638 1.353671213 -1.34740333 0.318681997 -0.508477794 -0.260695041 1.295643816 0 0 0 1 0 0 1 1
-0.872061298 1.309380037 -1.34740333 0.214618672 -0.288943595 -1.370035642 0.073242228 0 0 0 1 0 0 1 1
-0.692458518 1.708000622 -1.122848584 0.515915605 -0.362121661 -0.260695041 1.499377413 0 0 0 1 0 0 1 1
-0.961862688 1.708000622 -1.422254912 0.532834586 -0.508477794 -1.370035642 0.88817662 0 1 0 0 0 0 1 1
-0.512855738 1.220797685 -1.047997001 0.313351359 -0.288943595 -0.260695041 0.480709424 0 1 0 0 0 0 1 1
-1.141465468 1.885165326 -1.047997001 0.480455273 -0.325532628 -0.260695041 0.684443022 0 0 1 0 0 0 1 1
-1.051664078 1.708000622 -1.422254912 0.313351359 -0.288943595 -1.370035642 -0.334224967 0 0 1 0 0 1 0 1
-1.410869638 1.265088861 -1.047997001 0.322853801 -0.471888761 -1.370035642 1.499377413 0 0 1 0 0 0 1 1
-0.872061298 1.84087415 -1.272551748 0.498996623 -0.362121661 -0.260695041 0.276975826 0 0 0 1 0 0 1 1
-1.141465468 1.486544742 -1.197700166 0.46145039 -0.508477794 -0.260695041 1.193777017 0 0 1 0 0 0 1 1
-0.692458518 1.442253565 -1.047997001 0.637129678 -0.58165586 -1.370035642 0.378842625 0 0 0 1 0 0 1 1
-1.859876588 -2.012458166 -1.497106494 -1.824466261 1.540508064 1.95798616 0.175109027 1 0 1 0 0 0 1 3
-1.590472418 -1.96816699 -1.197700166 -1.7171582 1.357562898 0.848645559 -1.760360152 0 0 0 1 0 1 0 3
-1.680273808 -1.74671111 -1.422254912 -1.725038273 1.394151931 0.848645559 -1.149159359 0 0 1 0 0 1 0 3
-1.859876588 -1.923875814 -1.422254912 -1.697226249 1.211206765 0.848645559 0.480709424 1 0 1 0 0 0 1 3
-1.500671028 -1.74671111 -1.34740333 -1.707655758 1.394151931 1.95798616 -1.454759756 1 1 0 0 0 1 0 3
-1.410869638 -1.702419934 -1.272551748 -1.659680015 1.320973865 1.95798616 0.276975826 1 0 1 0 0 0 1 3
-1.680273808 -1.879584638 -1.34740333 -1.723184138 1.357562898 0.848645559 1.397510615 1 1 0 0 0 0 1 3
-1.500671028 -1.436672877 -1.497106494 -1.678684899 1.394151931 1.95798616 -0.741692163 0 0 1 0 0 1 0 3
-1.680273808 -1.436672877 -1.272551748 -1.608923071 1.247795799 1.95798616 -1.251026158 0 1 0 0 0 1 0 3
-1.770075198 -1.392381701 -1.047997001 -1.588759353 1.247795799 1.95798616 -0.436091766 0 1 0 0 0 1 0 3
-1.859876588 -1.879584638 -1.197700166 -1.682856703 1.247795799 0.848645559 -0.741692163 0 0 1 0 0 1 0 3
-1.949677978 -2.012458166 -1.122848584 -1.792250666 1.503919031 0.848645559 -0.741692163 0 0 1 0 0 1 0 3
-1.410869638 -1.436672877 -1.422254912 -1.634649193 1.320973865 1.95798616 -0.130491369 1 0 1 0 0 0 1 3
-1.410869638 -1.658128758 -1.422254912 -1.681002568 1.357562898 1.95798616 1.499377413 1 0 1 0 0 0 1 3
-1.680273808 -1.923875814 -1.122848584 -1.752850298 1.467329998 0.848645559 1.091910218 1 0 0 1 0 0 1 3
-1.500671028 -1.74671111 -1.122848584 -1.751459696 1.540508064 1.95798616 0.276975826 1 0 1 0 0 0 1 3
-1.770075198 -1.348090525 -1.272551748 -1.634649193 1.320973865 0.848645559 -1.352892957 0 0 1 0 0 1 0 3
-1.770075198 -1.658128758 -1.197700166 -1.687028506 1.357562898 1.95798616 0.175109027 0 0 1 0 0 0 1 3
-1.770075198 -1.835293462 -1.497106494 -1.787151795 1.503919031 1.95798616 -0.130491369 1 0 1 0 0 0 1 3
-1.590472418 -1.835293462 -1.272551748 -1.761657439 1.503919031 0.848645559 -0.436091766 0 0 0 1 0 1 0 3
-1.500671028 -2.012458166 -1.422254912 -1.74821496 1.394151931 1.95798616 0.582576223 0 0 1 0 0 0 1 3
-1.500671028 -1.436672877 -1.122848584 -1.666633022 1.430740964 1.95798616 0.88817662 1 0 1 0 0 0 1 3
-1.590472418 -1.525255229 -1.122848584 -1.634649193 1.320973865 1.95798616 -1.862226951 1 0 1 0 1 0 0 3
-1.500671028 -1.613837581 -1.122848584 -1.608923071 1.247795799 1.95798616 -1.862226951 1 0 1 0 1 0 0 3
-1.680273808 -1.525255229 -1.272551748 -1.66895069 1.357562898 1.95798616 1.295643816 0 0 1 0 0 0 1 3
-1.859876588 -1.348090525 -1.047997001 -1.655508212 1.394151931 0.848645559 1.193777017 1 0 1 0 0 0 1 3
-1.410869638 -1.74671111 -1.497106494 -1.670341292 1.284384832 0.848645559 0.276975826 0 1 0 0 0 0 1 3
-1.770075198 -1.791002286 -1.422254912 -1.669414224 1.211206765 1.95798616 -1.862226951 0 1 0 0 1 0 0 3
-1.949677978 -1.835293462 -1.422254912 -1.754009132 1.394151931 1.95798616 -1.658493353 0 0 1 0 0 1 0 3
-1.859876588 -2.012458166 -1.197700166 -1.741261954 1.357562898 1.95798616 -2.167827348 0 0 1 0 1 0 0 3
-1.410869638 -1.923875814 -1.122848584 -1.693054445 1.357562898 1.95798616 -1.96409375 0 0 1 0 1 0 0 3
-1.680273808 -1.74671111 -1.422254912 -1.76675631 1.503919031 1.95798616 -1.04729256 1 0 1 0 0 1 0 3
-1.770075198 -1.791002286 -1.122848584 -1.742189022 1.467329998 0.848645559 0.276975826 0 0 1 0 0 0 1 3
-1.949677978 -1.348090525 -1.422254912 -1.736163083 1.503919031 0.848645559 0.990043419 0 0 1 0 0 0 1 3
-1.590472418 -1.791002286 -1.122848584 -1.731527746 1.467329998 1.95798616 1.193777017 0 1 0 0 0 0 1 3
-1.770075198 -1.96816699 -1.422254912 -1.722257071 1.284384832 1.95798616 -0.02862457 0 0 1 0 0 0 1 3
-1.949677978 -1.480964053 -1.497106494 -1.641602199 1.211206765 1.95798616 -1.251026158 1 0 1 0 0 1 0 3
-1.500671028 -1.702419934 -1.122848584 -1.63789393 1.284384832 0.848645559 -1.96409375 0 0 1 0 1 0 0 3
-1.770075198 -1.658128758 -1.122848584 -1.696067414 1.394151931 1.95798616 0.276975826 1 0 1 0 0 0 1 3
-1.949677978 -1.658128758 -1.197700166 -1.684710838 1.320973865 0.848645559 0.684443022 1 0 1 0 0 0 1 3
-1.500671028 -1.613837581 -1.122848584 -1.688882641 1.430740964 1.95798616 -1.454759756 1 0 1 0 0 1 0 3
-1.410869638 -1.569546405 -1.422254912 -1.684479071 1.394151931 1.95798616 1.397510615 1 0 1 0 0 0 1 3
-1.859876588 -1.835293462 -1.272551748 -1.750069095 1.430740964 1.95798616 -1.04729256 0 0 1 0 0 1 0 3
-1.859876588 -1.525255229 -1.197700166 -1.659680015 1.320973865 1.95798616 -0.639825364 0 0 1 0 0 1 0 3
-1.500671028 -1.392381701 -1.047997001 -1.603360666 1.320973865 0.848645559 -1.454759756 0 0 1 0 0 1 0 3
-1.949677978 -1.791002286 -1.497106494 -1.779503488 1.467329998 1.95798616 -1.454759756 0 0 1 0 0 1 0 3
-1.770075198 -1.525255229 -1.34740333 -1.756326801 1.540508064 1.95798616 1.499377413 0 0 1 0 0 0 1 3
-1.500671028 -1.74671111 -1.497106494 -1.74751966 1.467329998 1.95798616 -0.436091766 0 0 1 0 0 1 0 3
-1.859876588 -1.74671111 -1.497106494 -1.7556315 1.430740964 1.95798616 0.175109027 1 0 1 0 0 0 1 3
-1.680273808 -1.480964053 -1.122848584 -1.74821496 1.577097097 1.95798616 -1.149159359 0 0 1 0 0 1 0 3
-1.590472418 -1.569546405 -1.497106494 -1.716694666 1.430740964 1.95798616 1.091910218 0 0 1 0 0 0 1 3
-1.680273808 -1.791002286 -1.197700166 -1.742189022 1.467329998 0.848645559 -0.436091766 0 0 1 0 0 1 0 3
-1.680273808 -1.392381701 -1.197700166 -1.61193604 1.284384832 1.95798616 1.193777017 0 1 0 0 0 0 1 3
-1.949677978 -1.702419934 -1.34740333 -1.771855181 1.503919031 1.95798616 -1.760360152 0 1 0 0 0 1 0 3
-1.949677978 -1.436672877 -1.122848584 -1.678684899 1.394151931 0.848645559 -0.02862457 1 0 1 0 0 0 1 3
-1.500671028 -2.012458166 -1.047997001 -1.761657439 1.503919031 1.95798616 1.499377413 0 0 1 0 0 0 1 3
-1.500671028 -1.569546405 -1.047997001 -1.644846936 1.357562898 1.95798616 0.582576223 1 0 1 0 0 0 1 3
-1.410869638 -1.658128758 -1.272551748 -1.762120973 1.577097097 1.95798616 0.378842625 1 0 1 0 0 0 1 3
-1.680273808 -1.791002286 -1.272551748 -1.775795218 1.540508064 1.95798616 -0.436091766 1 0 1 0 0 1 0 3
-1.770075198 -1.613837581 -1.047997001 -1.700007451 1.430740964 1.95798616 -1.658493353 0 0 1 0 0 1 0 3
-1.590472418 -1.392381701 -1.497106494 -1.710205193 1.467329998 1.95798616 -0.537958565 0 0 1 0 0 1 0 3
-1.949677978 -1.96816699 -1.272551748 -1.70974166 1.247795799 0.848645559 -1.658493353 0 0 1 0 0 1 0 3
-1.410869638 -1.525255229 -1.122848584 -1.605446568 1.284384832 0.848645559 -0.741692163 1 0 1 0 0 1 0 3
-1.410869638 -1.569546405 -1.497106494 -1.720866469 1.467329998 0.848645559 0.684443022 0 0 0 1 0 0 1 3
-1.680273808 -1.879584638 -1.272551748 -1.74450669 1.430740964 0.848645559 1.193777017 1 0 0 1 0 0 1 3
-1.590472418 -1.480964053 -1.422254912 -1.622365549 1.247795799 1.95798616 -0.436091766 1 0 1 0 0 1 0 3
-1.770075198 -1.96816699 -1.047997001 -1.785529427 1.540508064 1.95798616 -1.96409375 1 0 1 0 1 0 0 3
-1.410869638 -1.303799349 -1.422254912 -1.700470985 1.503919031 -0.260695041 -0.130491369 1 1 0 0 0 0 1 3
-1.500671028 -1.923875814 -1.122848584 -1.756558568 1.503919031 -1.370035642 0.276975826 0 0 1 0 0 0 1 3
-1.770075198 -1.480964053 -1.497106494 -1.672195427 1.320973865 0.848645559 1.397510615 1 0 0 1 0 0 1 3
-1.949677978 -1.835293462 -1.047997001 -1.697226249 1.320973865 1.95798616 0.88817662 1 1 0 0 0 0 1 3
-1.410869638 -1.658128758 -1.497106494 -1.672195427 1.320973865 1.95798616 0.378842625 1 1 0 0 0 0 1 3
